id,state,user,employee_open,user_closed,employee_merged,days_opened,number_of_comments,days_between_first_and_last_comment,days_first_comment_after_creation,days_last_comment_before_closed,days_opened_group,days_between_first_and_last_comment_group,days_first_comment_after_creation_group,days_last_comment_before_closed_group
172,closed,josh,employee,josh,employee,13,2,8,0,5,"(1,30]","(1,30]",NA,"(1,30]"
1722,closed,vmg,employee,vmg,employee,0,0,null,null,null,NA,NA,NA,NA
1726,closed,bkeepers,employee,bkeepers,employee,0,0,null,null,null,NA,NA,NA,NA
1731,closed,bkeepers,employee,bkeepers,employee,8,0,null,null,null,"(1,30]",NA,NA,NA
1732,closed,bkeepers,employee,bkeepers,employee,1,9,0,0,0,"(0,1]",NA,NA,NA
1735,closed,bkeepers,employee,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1741,closed,bkeepers,employee,bkeepers,employee,7,0,null,null,null,"(1,30]",NA,NA,NA
1745,closed,bkeepers,employee,arfon,volunter,0,0,null,null,null,NA,NA,NA,NA
1750,closed,bkeepers,employee,bkeepers,employee,6,6,0,0,6,"(1,30]",NA,NA,"(1,30]"
1762,closed,gjtorikian,employee,gjtorikian,employee,10,6,2,2,5,"(1,30]","(1,30]","(1,30]","(1,30]"
1765,closed,vmg,employee,vmg,employee,0,0,null,null,null,NA,NA,NA,NA
1774,closed,bkeepers,employee,bkeepers,employee,0,0,null,null,null,NA,NA,NA,NA
1776,closed,bkeepers,employee,bkeepers,employee,0,0,null,null,null,NA,NA,NA,NA
1783,closed,bkeepers,employee,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1784,closed,bkeepers,employee,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1786,closed,bkeepers,employee,null,volunter,139,2,0,0,139,"(30,180]",NA,NA,"(30,180]"
1787,closed,bkeepers,employee,bkeepers,employee,0,0,null,null,null,NA,NA,NA,NA
1788,closed,bkeepers,employee,bkeepers,employee,0,0,null,null,null,NA,NA,NA,NA
1813,closed,bkeepers,employee,bkeepers,employee,0,0,null,null,null,NA,NA,NA,NA
1820,closed,bkeepers,employee,bkeepers,employee,0,0,null,null,null,NA,NA,NA,NA
1831,closed,gjtorikian,employee,gjtorikian,employee,4,4,0,0,4,"(1,30]",NA,NA,"(1,30]"
1854,closed,bkeepers,employee,bkeepers,employee,0,2,0,0,0,NA,NA,NA,NA
1864,closed,robrix,employee,arfon,volunter,0,2,0,0,0,NA,NA,NA,NA
1885,closed,gjtorikian,employee,arfon,volunter,0,0,null,null,null,NA,NA,NA,NA
1904,closed,bkeepers,employee,bkeepers,employee,0,2,0,0,0,NA,NA,NA,NA
1906,closed,bkeepers,employee,null,volunter,2,1,0,1,0,"(1,30]",NA,"(0,1]",NA
1940,closed,bkeepers,employee,bkeepers,employee,0,0,null,null,null,NA,NA,NA,NA
2002,closed,bkeepers,employee,bkeepers,employee,21,1,0,21,0,"(1,30]",NA,"(1,30]",NA
2009,closed,bkeepers,employee,null,volunter,190,0,null,null,null,"(180,365]",NA,NA,NA
2092,closed,bkeepers,employee,bkeepers,employee,0,0,null,null,null,NA,NA,NA,NA
213,closed,parkr,employee,null,volunter,12,0,null,null,null,"(1,30]",NA,NA,NA
2153,closed,gjtorikian,employee,gjtorikian,employee,2,1,0,0,1,"(1,30]",NA,NA,"(0,1]"
2162,closed,charliesome,employee,arfon,volunter,8,0,null,null,null,"(1,30]",NA,NA,NA
2198,closed,tarebyte,employee,arfon,volunter,11,0,null,null,null,"(1,30]",NA,NA,NA
2215,closed,bkeepers,employee,bkeepers,employee,0,0,null,null,null,NA,NA,NA,NA
2275,closed,ptoomey3,employee,arfon,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
228,closed,josh,employee,josh,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
2298,closed,gjtorikian,employee,arfon,volunter,5,0,null,null,null,"(1,30]",NA,NA,NA
2340,closed,bkeepers,employee,bkeepers,employee,1,3,1,0,0,"(0,1]","(0,1]",NA,NA
2341,closed,bkeepers,employee,arfon,volunter,335,0,null,null,null,"(180,365]",NA,NA,NA
2353,closed,gjtorikian,employee,null,volunter,322,2,0,0,321,"(180,365]",NA,NA,"(180,365]"
2359,closed,bkeepers,employee,null,volunter,26,1,0,0,26,"(1,30]",NA,NA,"(1,30]"
2477,closed,vmg,employee,vmg,employee,0,0,null,null,null,NA,NA,NA,NA
2488,closed,bkeepers,employee,arfon,volunter,5,0,null,null,null,"(1,30]",NA,NA,NA
2514,closed,josh,employee,null,volunter,4,0,null,null,null,"(1,30]",NA,NA,NA
2542,closed,josh,employee,arfon,volunter,0,0,null,null,null,NA,NA,NA,NA
2568,closed,benbalter,employee,benbalter,employee,1,3,0,0,0,"(0,1]",NA,NA,NA
2583,closed,bkeepers,employee,null,volunter,200,0,null,null,null,"(180,365]",NA,NA,NA
2594,closed,benbalter,employee,benbalter,employee,0,0,null,null,null,NA,NA,NA,NA
2630,closed,vmg,employee,vmg,employee,0,2,0,0,0,NA,NA,NA,NA
2636,closed,vmg,employee,vmg,employee,0,0,null,null,null,NA,NA,NA,NA
2641,closed,mislav,employee,vmg,employee,0,0,null,null,null,NA,NA,NA,NA
2642,closed,bkeepers,employee,arfon,volunter,0,0,null,null,null,NA,NA,NA,NA
2654,closed,vmg,employee,vmg,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
2690,closed,bkeepers,employee,arfon,volunter,24,0,null,null,null,"(1,30]",NA,NA,NA
2766,closed,piki,employee,vmg,employee,0,0,null,null,null,NA,NA,NA,NA
283,closed,kivikakk,employee,null,volunter,118,0,null,null,null,"(30,180]",NA,NA,NA
2843,closed,bkeepers,employee,arfon,volunter,252,1,0,0,252,"(180,365]",NA,NA,"(180,365]"
2876,closed,vmg,employee,vmg,employee,0,0,null,null,null,NA,NA,NA,NA
2947,closed,gjtorikian,employee,arfon,volunter,0,3,0,0,0,NA,NA,NA,NA
2948,closed,charliesome,employee,null,volunter,0,0,null,null,null,NA,NA,NA,NA
2952,closed,charliesome,employee,null,volunter,14,0,null,null,null,"(1,30]",NA,NA,NA
2955,closed,bkeepers,employee,bkeepers,employee,0,0,null,null,null,NA,NA,NA,NA
3001,closed,snh,employee,arfon,volunter,22,0,null,null,null,"(1,30]",NA,NA,NA
307,closed,mislav,employee,josh,employee,5,10,19,5,18,"(1,30]","(1,30]","(1,30]","(1,30]"
3180,closed,rmosolgo,employee,null,volunter,0,0,null,null,null,NA,NA,NA,NA
319,closed,parkr,employee,null,volunter,82,0,null,null,null,"(30,180]",NA,NA,NA
320,closed,brianmario,employee,null,volunter,487,0,null,null,null,"(365,Inf]",NA,NA,NA
3420,closed,kivikakk,employee,brandonblack,volunter,0,0,null,null,null,NA,NA,NA,NA
3424,closed,kivikakk,employee,kivikakk,employee,0,0,null,null,null,NA,NA,NA,NA
3429,closed,kivikakk,employee,kivikakk,employee,0,0,null,null,null,NA,NA,NA,NA
3454,closed,stoe,employee,stoe,employee,0,0,null,null,null,NA,NA,NA,NA
3468,closed,lildude,employee,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
3471,closed,lildude,employee,lildude,employee,0,0,null,null,null,NA,NA,NA,NA
3473,closed,lildude,employee,lildude,employee,0,2,0,0,0,NA,NA,NA,NA
3485,closed,gjtorikian,employee,gjtorikian,employee,0,0,null,null,null,NA,NA,NA,NA
35,closed,josh,employee,josh,employee,0,0,null,null,null,NA,NA,NA,NA
3518,closed,lildude,employee,brandonblack,volunter,0,0,null,null,null,NA,NA,NA,NA
3523,closed,kivikakk,employee,kivikakk,employee,0,2,0,0,0,NA,NA,NA,NA
3524,closed,kivikakk,employee,kivikakk,employee,0,0,null,null,null,NA,NA,NA,NA
3533,closed,rafer,employee,rafer,employee,0,0,null,null,null,NA,NA,NA,NA
3534,closed,kivikakk,employee,kivikakk,employee,0,0,null,null,null,NA,NA,NA,NA
3535,closed,kivikakk,employee,kivikakk,employee,0,0,null,null,null,NA,NA,NA,NA
3541,closed,kivikakk,employee,kivikakk,employee,0,0,null,null,null,NA,NA,NA,NA
3597,closed,lildude,employee,lildude,employee,0,0,null,null,null,NA,NA,NA,NA
360,closed,skalnik,employee,tnm,volunter,14,0,null,null,null,"(1,30]",NA,NA,NA
3603,closed,lildude,employee,lildude,employee,0,0,null,null,null,NA,NA,NA,NA
3604,closed,lildude,employee,lildude,employee,0,0,null,null,null,NA,NA,NA,NA
3606,open,Caged,employee,null,volunter,null,0,null,null,null,NA,NA,NA,NA
3616,closed,lildude,employee,lildude,employee,0,0,null,null,null,NA,NA,NA,NA
3627,closed,vmg,employee,vmg,employee,0,0,null,null,null,NA,NA,NA,NA
3629,closed,lildude,employee,lildude,employee,0,0,null,null,null,NA,NA,NA,NA
3639,closed,lildude,employee,lildude,employee,0,0,null,null,null,NA,NA,NA,NA
3642,closed,lildude,employee,lildude,employee,0,0,null,null,null,NA,NA,NA,NA
3643,closed,lildude,employee,lildude,employee,0,2,0,0,0,NA,NA,NA,NA
3669,closed,lildude,employee,lildude,employee,13,4,0,0,11,"(1,30]",NA,NA,"(1,30]"
3725,closed,lildude,employee,lildude,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
3735,closed,kivikakk,employee,kivikakk,employee,5,6,1,4,0,"(1,30]","(0,1]","(1,30]",NA
3752,closed,jdennes,employee,jdennes,employee,0,0,null,null,null,NA,NA,NA,NA
3765,closed,lildude,employee,lildude,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
3778,closed,lildude,employee,lildude,employee,0,0,null,null,null,NA,NA,NA,NA
3779,closed,lildude,employee,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3790,closed,lildude,employee,lildude,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
3846,closed,kivikakk,employee,kivikakk,employee,25,3,0,4,21,"(1,30]",NA,"(1,30]","(1,30]"
3853,closed,lildude,employee,lildude,employee,0,0,null,null,null,NA,NA,NA,NA
3856,closed,lildude,employee,lildude,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
3859,closed,lildude,employee,lildude,employee,0,0,null,null,null,NA,NA,NA,NA
3863,closed,kivikakk,employee,kivikakk,employee,0,0,null,null,null,NA,NA,NA,NA
3864,closed,kivikakk,employee,kivikakk,employee,0,0,null,null,null,NA,NA,NA,NA
3882,closed,kivikakk,employee,kivikakk,employee,0,0,null,null,null,NA,NA,NA,NA
3899,closed,kivikakk,employee,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3900,closed,kivikakk,employee,kivikakk,employee,0,0,null,null,null,NA,NA,NA,NA
3903,closed,kivikakk,employee,kivikakk,employee,0,0,null,null,null,NA,NA,NA,NA
3905,closed,kivikakk,employee,kivikakk,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
3915,closed,vmg,employee,vmg,employee,8,3,5,0,2,"(1,30]","(1,30]",NA,"(1,30]"
3919,closed,lildude,employee,lildude,employee,0,0,null,null,null,NA,NA,NA,NA
3922,closed,kivikakk,employee,kivikakk,employee,0,0,null,null,null,NA,NA,NA,NA
3925,closed,kivikakk,employee,kivikakk,employee,0,0,null,null,null,NA,NA,NA,NA
3930,closed,lildude,employee,lildude,employee,9,4,1,2,5,"(1,30]","(0,1]","(1,30]","(1,30]"
3935,closed,vmg,employee,vmg,employee,0,1,0,8,7,NA,NA,"(1,30]","(1,30]"
3942,closed,kivikakk,employee,null,volunter,35,0,null,null,null,"(30,180]",NA,NA,NA
3945,closed,kivikakk,employee,vmg,employee,0,0,null,null,null,NA,NA,NA,NA
3946,closed,kivikakk,employee,kivikakk,employee,0,4,0,21,21,NA,NA,"(1,30]","(1,30]"
3948,closed,kivikakk,employee,kivikakk,employee,25,2,0,22,2,"(1,30]",NA,"(1,30]","(1,30]"
3955,closed,lildude,employee,lildude,employee,1,13,0,0,0,"(0,1]",NA,NA,NA
397,closed,kivikakk,employee,tnm,volunter,0,0,null,null,null,NA,NA,NA,NA
3972,closed,lildude,employee,lildude,employee,11,15,6,2,2,"(1,30]","(1,30]","(1,30]","(1,30]"
3981,closed,lildude,employee,lildude,employee,7,0,null,null,null,"(1,30]",NA,NA,NA
3982,closed,lildude,employee,lildude,employee,83,3,9,0,72,"(30,180]","(1,30]",NA,"(30,180]"
3984,closed,lildude,employee,lildude,employee,0,0,null,null,null,NA,NA,NA,NA
3992,closed,vmg,employee,vmg,employee,0,0,null,null,null,NA,NA,NA,NA
3994,closed,vmg,employee,vmg,employee,0,0,null,null,null,NA,NA,NA,NA
4001,closed,vmg,employee,vmg,employee,0,0,null,null,null,NA,NA,NA,NA
4002,closed,lildude,employee,lildude,employee,0,1,0,0,0,NA,NA,NA,NA
4008,closed,lildude,employee,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4012,closed,vmg,employee,vmg,employee,0,0,null,null,null,NA,NA,NA,NA
4013,closed,vmg,employee,vmg,employee,0,0,null,null,null,NA,NA,NA,NA
4015,closed,vmg,employee,vmg,employee,0,0,null,null,null,NA,NA,NA,NA
4016,closed,lildude,employee,lildude,employee,0,0,null,null,null,NA,NA,NA,NA
4030,open,lildude,employee,null,volunter,null,0,null,null,null,NA,NA,NA,NA
4036,closed,MikeMcQuaid,employee,lildude,employee,0,0,null,null,null,NA,NA,NA,NA
4037,closed,lildude,employee,lildude,employee,0,0,null,null,null,NA,NA,NA,NA
4081,closed,lildude,employee,lildude,employee,0,0,null,null,null,NA,NA,NA,NA
4097,closed,lildude,employee,lildude,employee,0,0,null,null,null,NA,NA,NA,NA
410,closed,skalnik,employee,tnm,volunter,0,0,null,null,null,NA,NA,NA,NA
4109,closed,lildude,employee,lildude,employee,4,1,0,0,4,"(1,30]",NA,NA,"(1,30]"
412,closed,brianmario,employee,null,volunter,0,0,null,null,null,NA,NA,NA,NA
413,closed,brianmario,employee,brianmario,employee,0,0,null,null,null,NA,NA,NA,NA
446,closed,matthewmccullough,employee,tnm,volunter,0,0,null,null,null,NA,NA,NA,NA
451,closed,gjtorikian,employee,tnm,volunter,0,0,null,null,null,NA,NA,NA,NA
511,closed,benbalter,employee,null,volunter,21,0,null,null,null,"(1,30]",NA,NA,NA
528,closed,piki,employee,tnm,volunter,0,0,null,null,null,NA,NA,NA,NA
529,closed,piki,employee,piki,employee,0,0,null,null,null,NA,NA,NA,NA
530,closed,josh,employee,tnm,volunter,0,0,null,null,null,NA,NA,NA,NA
583,closed,charliesome,employee,tnm,volunter,0,0,null,null,null,NA,NA,NA,NA
677,closed,charliesome,employee,tnm,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
68,closed,josh,employee,josh,employee,0,3,0,0,0,NA,NA,NA,NA
69,closed,kevinsawicki,employee,josh,employee,0,0,null,null,null,NA,NA,NA,NA
695,closed,gjtorikian,employee,tnm,volunter,17,0,null,null,null,"(1,30]",NA,NA,NA
728,closed,charliesome,employee,charliesome,employee,0,0,null,null,null,NA,NA,NA,NA
806,closed,charliesome,employee,charliesome,employee,0,2,0,0,0,NA,NA,NA,NA
807,closed,charliesome,employee,charliesome,employee,0,0,null,null,null,NA,NA,NA,NA
809,closed,charliesome,employee,charliesome,employee,0,0,null,null,null,NA,NA,NA,NA
819,closed,gjtorikian,employee,tnm,volunter,0,0,null,null,null,NA,NA,NA,NA
823,closed,bkeepers,employee,tnm,volunter,0,0,null,null,null,NA,NA,NA,NA
824,closed,bkeepers,employee,tnm,volunter,0,0,null,null,null,NA,NA,NA,NA
851,closed,gjtorikian,employee,tnm,volunter,0,0,null,null,null,NA,NA,NA,NA
873,closed,piki,employee,tnm,volunter,0,0,null,null,null,NA,NA,NA,NA
907,closed,izuzak,employee,tnm,volunter,0,0,null,null,null,NA,NA,NA,NA
909,closed,izuzak,employee,tnm,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
94,closed,tclem,employee,josh,employee,0,0,null,null,null,NA,NA,NA,NA
951,closed,izuzak,employee,bkeepers,employee,62,0,null,null,null,"(30,180]",NA,NA,NA
952,closed,izuzak,employee,tnm,volunter,0,0,null,null,null,NA,NA,NA,NA
