id,state,user,employee_open,user_closed,employee_merged,days_opened,number_of_comments,days_between_first_and_last_comment,days_first_comment_after_creation,days_last_comment_before_closed,days_opened_group,days_between_first_and_last_comment_group,days_first_comment_after_creation_group,days_last_comment_before_closed_group
3829,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3833,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3844,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3848,closed,zcbenz,employee,zcbenz,employee,0,1,0,20,20,NA,NA,"(1,30]","(1,30]"
3859,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3903,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3904,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3910,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3911,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3913,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3914,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3942,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3957,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3961,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3981,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3983,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3986,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3987,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3992,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4003,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4007,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4014,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4016,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4027,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
404,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4052,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4055,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
406,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4065,closed,kevinsawicki,employee,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4069,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
407,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4070,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4080,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4082,closed,zcbenz,employee,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
409,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4106,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4110,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4121,closed,kevinsawicki,employee,zcbenz,employee,0,10,0,0,0,NA,NA,NA,NA
4122,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4126,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4135,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4158,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4168,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4172,closed,kevinsawicki,employee,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4198,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
420,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4215,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
423,closed,zcbenz,employee,zcbenz,employee,0,3,0,0,0,NA,NA,NA,NA
4233,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4264,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4281,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4305,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4325,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4329,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4350,closed,kevinsawicki,employee,kevinsawicki,employee,8,0,null,null,null,"(1,30]",NA,NA,NA
4354,closed,kevinsawicki,employee,zcbenz,employee,12,0,null,null,null,"(1,30]",NA,NA,NA
4364,closed,kevinsawicki,employee,zcbenz,employee,11,0,null,null,null,"(1,30]",NA,NA,NA
4367,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4382,closed,kevinsawicki,employee,kevinsawicki,employee,6,1,0,0,5,"(1,30]",NA,NA,"(1,30]"
440,closed,zcbenz,employee,zcbenz,employee,22,3,0,1,20,"(1,30]",NA,"(0,1]","(1,30]"
4421,closed,kevinsawicki,employee,zcbenz,employee,6,0,null,null,null,"(1,30]",NA,NA,NA
4430,closed,kevinsawicki,employee,kevinsawicki,employee,2,2,0,1,0,"(1,30]",NA,"(0,1]",NA
4439,closed,kevinsawicki,employee,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4495,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4497,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4507,closed,maxbrunsfeld,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4508,closed,kevinsawicki,employee,zcbenz,employee,1,2,0,0,0,"(0,1]",NA,NA,NA
4510,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4523,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4524,closed,kevinsawicki,employee,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4530,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4531,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4532,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4538,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4548,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4568,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4570,closed,zcbenz,employee,zcbenz,employee,0,2,0,24,24,NA,NA,"(1,30]","(1,30]"
4581,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4588,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4608,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4670,closed,kevinsawicki,employee,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4674,closed,kevinsawicki,employee,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
4675,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4678,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4680,closed,kevinsawicki,employee,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
4683,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4686,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4694,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4706,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4711,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4714,closed,zcbenz,employee,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
4722,closed,kevinsawicki,employee,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4743,closed,kevinsawicki,employee,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4744,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4756,closed,zcbenz,employee,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4757,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4761,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4775,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4792,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4793,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4829,closed,kevinsawicki,employee,kevinsawicki,employee,1,10,4,0,2,"(0,1]","(1,30]",NA,"(1,30]"
4831,closed,zeke,employee,zcbenz,employee,4,2,0,0,4,"(1,30]",NA,NA,"(1,30]"
4833,closed,kevinsawicki,employee,null,volunter,1,4,1,0,0,"(0,1]","(0,1]",NA,NA
4836,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4837,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4840,closed,zeke,employee,zcbenz,employee,3,1,0,0,2,"(1,30]",NA,NA,"(1,30]"
4845,closed,kevinsawicki,employee,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4846,closed,kevinsawicki,employee,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4869,closed,zcbenz,employee,zcbenz,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
4871,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4872,closed,kevinsawicki,employee,kevinsawicki,employee,1,3,0,1,0,"(0,1]",NA,"(0,1]",NA
4883,closed,kevinsawicki,employee,kevinsawicki,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4897,closed,kevinsawicki,employee,zcbenz,employee,9,3,0,0,8,"(1,30]",NA,NA,"(1,30]"
4909,closed,zeke,employee,zcbenz,employee,7,5,0,5,1,"(1,30]",NA,"(1,30]","(0,1]"
4910,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4911,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4927,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4955,closed,kevinsawicki,employee,zcbenz,employee,1,2,0,0,0,"(0,1]",NA,NA,NA
4956,closed,kevinsawicki,employee,kevinsawicki,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4959,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4965,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4969,closed,kevinsawicki,employee,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4976,closed,kevinsawicki,employee,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4978,closed,kevinsawicki,employee,kevinsawicki,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
4981,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4982,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4988,closed,zeke,employee,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4989,closed,zeke,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4993,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4995,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4996,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4997,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4998,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
503,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5033,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5061,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5063,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5064,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5068,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5073,closed,zeke,employee,zcbenz,employee,3,2,0,0,3,"(1,30]",NA,NA,"(1,30]"
5075,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5079,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5086,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5091,closed,kevinsawicki,employee,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
5118,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5119,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5131,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5136,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5137,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5141,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5152,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5153,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5155,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5191,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5202,closed,zeke,employee,zcbenz,employee,0,3,0,0,0,NA,NA,NA,NA
5205,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5218,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5223,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5233,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5236,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5237,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
524,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5244,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5249,closed,zeke,employee,zcbenz,employee,2,16,0,0,1,"(1,30]",NA,NA,"(0,1]"
5259,closed,zeke,employee,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
5280,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5282,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5293,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
530,closed,kevinsawicki,employee,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
5300,closed,kevinsawicki,employee,kevinsawicki,employee,1,2,0,0,1,"(0,1]",NA,NA,"(0,1]"
5301,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5310,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5311,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5335,closed,kevinsawicki,employee,null,volunter,3,3,1,1,0,"(1,30]","(0,1]","(0,1]",NA
5340,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5346,closed,zeke,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5349,closed,zeke,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5351,closed,zeke,employee,null,volunter,0,0,null,null,null,NA,NA,NA,NA
5353,closed,zeke,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5358,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5359,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5366,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5372,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5373,closed,kevinsawicki,employee,zcbenz,employee,6,3,0,0,6,"(1,30]",NA,NA,"(1,30]"
5377,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
538,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5388,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5401,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5408,closed,lee-dohm,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5411,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5412,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5421,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5424,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5425,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5426,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5444,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5445,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5459,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5461,closed,zcbenz,employee,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
5479,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5486,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5490,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5491,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
552,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5537,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5538,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5554,closed,zcbenz,employee,null,volunter,0,0,null,null,null,NA,NA,NA,NA
5557,closed,zcbenz,employee,zcbenz,employee,0,1,0,29,29,NA,NA,"(1,30]","(1,30]"
5559,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5573,closed,johndbritton,employee,null,volunter,0,0,null,null,null,NA,NA,NA,NA
5574,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5575,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5576,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
558,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5580,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5582,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5584,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
56,closed,probablycorey,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5601,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5602,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5606,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5616,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5617,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5624,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5625,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5630,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5640,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5646,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5648,closed,zcbenz,employee,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
565,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5653,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5662,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5666,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5668,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
567,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5681,closed,kevinsawicki,employee,kevinsawicki,employee,0,1,0,0,0,NA,NA,NA,NA
5682,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5683,closed,kevinsawicki,employee,zcbenz,employee,1,2,0,0,0,"(0,1]",NA,NA,NA
5684,closed,kevinsawicki,employee,zcbenz,employee,1,9,0,0,0,"(0,1]",NA,NA,NA
5687,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5710,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5711,closed,zcbenz,employee,zcbenz,employee,3,8,0,0,3,"(1,30]",NA,NA,"(1,30]"
572,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5725,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
573,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5736,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5737,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5738,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5742,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
576,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5763,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5768,closed,zcbenz,employee,zcbenz,employee,0,1,0,1,1,NA,NA,"(0,1]","(0,1]"
5769,closed,zcbenz,employee,zcbenz,employee,0,2,0,0,0,NA,NA,NA,NA
5770,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5776,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5782,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5817,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5819,closed,gjtorikian,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5820,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5824,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5829,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
5837,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5840,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
585,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5886,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5888,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5889,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5893,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5894,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5898,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
590,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5901,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5903,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5905,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5910,closed,zcbenz,employee,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
5913,closed,kevinsawicki,employee,zcbenz,employee,1,4,0,0,0,"(0,1]",NA,NA,NA
5915,closed,kevinsawicki,employee,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
5921,closed,kevinsawicki,employee,kevinsawicki,employee,0,5,0,0,0,NA,NA,NA,NA
5923,closed,kevinsawicki,employee,zcbenz,employee,0,1,0,0,0,NA,NA,NA,NA
5924,closed,kevinsawicki,employee,kevinsawicki,employee,1,4,0,0,1,"(0,1]",NA,NA,"(0,1]"
5928,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5929,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5932,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5944,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5945,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5959,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5964,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5965,closed,kevinsawicki,employee,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
5967,closed,kevinsawicki,employee,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
