id,state,user,employee_open,user_closed,employee_merged,days_opened,number_of_comments,days_between_first_and_last_comment,days_first_comment_after_creation,days_last_comment_before_closed,days_opened_group,days_between_first_and_last_comment_group,days_first_comment_after_creation_group,days_last_comment_before_closed_group
1174,closed,tanem,volunter,null,volunter,560,0,null,null,null,"(365,Inf]",NA,NA,NA
118,closed,sgriegoliet,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1188,closed,miketwo,volunter,null,volunter,99,0,null,null,null,"(30,180]",NA,NA,NA
1189,closed,ouadie-lahdioui,volunter,bhuga,volunter,0,0,null,null,null,NA,NA,NA,NA
1196,closed,MonicaG,volunter,null,volunter,337,0,null,null,null,"(180,365]",NA,NA,NA
1197,closed,axeltalmet,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
12,closed,tmm1,volunter,atmos,volunter,21,0,null,null,null,"(1,30]",NA,NA,NA
120,closed,sujal,volunter,null,volunter,12,0,null,null,null,"(1,30]",NA,NA,NA
1200,closed,ivadim,volunter,null,volunter,333,0,null,null,null,"(180,365]",NA,NA,NA
1202,closed,scboucher,volunter,null,volunter,146,0,null,null,null,"(30,180]",NA,NA,NA
1203,closed,mttrs,volunter,null,volunter,324,0,null,null,null,"(180,365]",NA,NA,NA
1206,closed,NiklasMerz,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1209,closed,denisvm,volunter,bkeepers,employee,327,0,null,null,null,"(180,365]",NA,NA,NA
121,closed,matjaz,volunter,null,volunter,13,0,null,null,null,"(1,30]",NA,NA,NA
1214,closed,tas50,volunter,bkeepers,employee,289,0,null,null,null,"(180,365]",NA,NA,NA
1215,closed,ouadie-lahdioui,volunter,null,volunter,297,0,null,null,null,"(180,365]",NA,NA,NA
1221,closed,alekzonder,volunter,null,volunter,473,0,null,null,null,"(365,Inf]",NA,NA,NA
1222,closed,jlobos,volunter,null,volunter,280,0,null,null,null,"(180,365]",NA,NA,NA
1225,closed,devashishmamgain,volunter,null,volunter,266,0,null,null,null,"(180,365]",NA,NA,NA
1228,closed,jonfreedman,volunter,null,volunter,272,0,null,null,null,"(180,365]",NA,NA,NA
123,closed,unixcharles,volunter,null,volunter,1,3,0,0,0,"(0,1]",NA,NA,NA
1239,closed,timkinnane,volunter,null,volunter,243,0,null,null,null,"(180,365]",NA,NA,NA
124,closed,russelldavis,volunter,tombell,volunter,13,2,6,0,6,"(1,30]","(1,30]",NA,"(1,30]"
1240,closed,notpeter,volunter,bkeepers,employee,219,0,null,null,null,"(180,365]",NA,NA,NA
1255,closed,ksatirli,volunter,bkeepers,employee,184,2,0,3,181,"(180,365]",NA,"(1,30]","(180,365]"
1256,closed,khutchi,volunter,null,volunter,182,0,null,null,null,"(180,365]",NA,NA,NA
126,closed,tombell,volunter,tombell,volunter,4,0,null,null,null,"(1,30]",NA,NA,NA
1263,closed,MichaNice,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
1264,closed,MichaNice,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
1265,closed,MichaNice,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
1266,closed,MichaNice,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
1267,closed,MichaNice,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
1268,closed,vieuxcolon,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
127,closed,arttu,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
1272,closed,Hbrinj,volunter,bkeepers,employee,147,0,null,null,null,"(30,180]",NA,NA,NA
1273,closed,WaleedAshraf,volunter,null,volunter,5,0,null,null,null,"(1,30]",NA,NA,NA
1274,closed,sqweelygig,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1275,closed,sqweelygig,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1276,closed,WaleedAshraf,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
128,closed,seancribbs,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
1286,closed,mose,volunter,bkeepers,employee,111,0,null,null,null,"(30,180]",NA,NA,NA
1289,closed,makii42,volunter,bkeepers,employee,116,0,null,null,null,"(30,180]",NA,NA,NA
129,closed,Mange,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
1290,closed,maxkoryukov,volunter,bkeepers,employee,100,0,null,null,null,"(30,180]",NA,NA,NA
13,closed,atmos,volunter,atmos,volunter,0,2,0,0,0,NA,NA,NA,NA
1303,closed,sirtow,volunter,null,volunter,40,0,null,null,null,"(30,180]",NA,NA,NA
1317,closed,Sirius-A,volunter,bkeepers,employee,0,0,null,null,null,NA,NA,NA,NA
1319,closed,ParthKolekar,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1325,closed,mose,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1329,closed,jbosse,volunter,mose,volunter,0,0,null,null,null,NA,NA,NA,NA
133,closed,tombell,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
1332,closed,mose,volunter,mose,volunter,2,8,1,0,0,"(1,30]","(0,1]",NA,NA
1339,closed,timkinnane,volunter,null,volunter,53,6,20,0,31,"(30,180]","(1,30]",NA,"(30,180]"
134,closed,mbmccormick,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
1342,closed,rqc,volunter,null,volunter,139,0,null,null,null,"(30,180]",NA,NA,NA
1345,closed,gr2m,volunter,gr2m,volunter,1,1,0,0,1,"(0,1]",NA,NA,"(0,1]"
1347,closed,gr2m,volunter,gr2m,volunter,6,5,1,5,0,"(1,30]","(0,1]","(1,30]",NA
1348,closed,gr2m,volunter,gr2m,volunter,0,0,null,null,null,NA,NA,NA,NA
1349,closed,gr2m,volunter,gr2m,volunter,1,1,0,3,2,"(0,1]",NA,"(1,30]","(1,30]"
135,closed,tombell,volunter,null,volunter,3,0,null,null,null,"(1,30]",NA,NA,NA
1350,closed,espy,volunter,gr2m,volunter,0,1,0,0,0,NA,NA,NA,NA
1352,closed,gr2m,volunter,gr2m,volunter,0,2,0,0,0,NA,NA,NA,NA
1357,closed,gr2m,volunter,gr2m,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
1358,closed,gr2m,volunter,gr2m,volunter,1,2,0,1,0,"(0,1]",NA,"(0,1]",NA
1359,closed,gr2m,volunter,gr2m,volunter,2,2,0,2,0,"(1,30]",NA,"(1,30]",NA
136,closed,unixcharles,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
1360,closed,gr2m,volunter,gr2m,volunter,0,0,null,null,null,NA,NA,NA,NA
1361,closed,gr2m,volunter,gr2m,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
1364,closed,gr2m,volunter,gr2m,volunter,0,0,null,null,null,NA,NA,NA,NA
1367,closed,soccerJoshNumberNine,volunter,null,volunter,97,1,0,0,97,"(30,180]",NA,NA,"(30,180]"
1370,closed,timkinnane,volunter,null,volunter,97,0,null,null,null,"(30,180]",NA,NA,NA
1371,open,timkinnane,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
1372,closed,lornajane,volunter,mose,volunter,16,0,null,null,null,"(1,30]",NA,NA,NA
1378,closed,timkinnane,volunter,null,volunter,97,0,null,null,null,"(30,180]",NA,NA,NA
138,closed,sishen,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
1381,closed,coryallegory,volunter,mose,volunter,0,0,null,null,null,NA,NA,NA,NA
1390,closed,slawekzachcial,volunter,mose,volunter,6,0,null,null,null,"(1,30]",NA,NA,NA
1391,closed,rodrigoaguilera,volunter,mose,volunter,0,0,null,null,null,NA,NA,NA,NA
1395,closed,Eliada,volunter,mose,volunter,4,0,null,null,null,"(1,30]",NA,NA,NA
1396,closed,jaythomas,volunter,mose,volunter,0,0,null,null,null,NA,NA,NA,NA
140,closed,BrokenEnso,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
1405,open,pearswj,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
1415,closed,whitebox-it,volunter,null,volunter,14,0,null,null,null,"(1,30]",NA,NA,NA
1418,closed,Topsmalllaxso,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
142,closed,erikzaadi,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
1425,open,elblivion,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
1427,open,casz,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
143,closed,lautis,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
1437,open,cro,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
144,closed,tombell,volunter,atmos,volunter,3,0,null,null,null,"(1,30]",NA,NA,NA
1443,open,lukehsiao,volunter,null,volunter,null,0,null,null,null,NA,NA,NA,NA
145,closed,Vrtak-CZ,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
146,closed,Vrtak-CZ,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
147,closed,Vrtak-CZ,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
148,closed,Vrtak-CZ,volunter,tombell,volunter,7,3,2,0,4,"(1,30]","(1,30]",NA,"(1,30]"
150,closed,mexitek,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
152,closed,pescuma,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
154,closed,pescuma,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
158,closed,markstory,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
162,closed,andresilva,volunter,tombell,volunter,4,3,0,0,4,"(1,30]",NA,NA,"(1,30]"
164,closed,agrieser,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
165,closed,arttu,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
167,closed,mrtazz,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
168,closed,pescuma,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
170,closed,tacoe,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
172,closed,arttu,volunter,null,volunter,3,0,null,null,null,"(1,30]",NA,NA,NA
173,closed,cldwalker,volunter,tombell,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
174,closed,tombell,volunter,atmos,volunter,4,0,null,null,null,"(1,30]",NA,NA,NA
175,closed,madzak,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
176,closed,malditogeek,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
177,closed,berg,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
178,closed,russelldavis,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
179,closed,pescuma,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
182,closed,ivey,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
183,closed,occ,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
184,closed,igorgue,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
188,closed,tombell,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
19,closed,titanous,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
190,closed,iangreenleaf,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
191,closed,ejfinneran,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
192,closed,tombell,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
193,closed,bleonard,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
194,closed,dtorres,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
195,closed,alexwhitman,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
196,closed,dtorres,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
198,closed,trumbitta,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
199,closed,DavidWittman,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
202,closed,mrtazz,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
204,closed,horaceko,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
206,closed,markstory,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
208,closed,ejfinneran,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
209,closed,iangreenleaf,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
210,closed,sapegin,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
211,closed,smgt,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
217,closed,schisamo,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
218,closed,atmos,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
219,closed,atmos,volunter,tombell,volunter,18,0,null,null,null,"(1,30]",NA,NA,NA
22,closed,bleything,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
221,closed,iangreenleaf,volunter,null,volunter,142,0,null,null,null,"(30,180]",NA,NA,NA
228,closed,titanous,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
229,closed,ejfinneran,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
237,closed,tombell,volunter,tombell,volunter,3,0,null,null,null,"(1,30]",NA,NA,NA
241,closed,jonklo,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
242,closed,thomaschaaf,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
247,closed,franc,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
25,closed,titanous,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
253,closed,kylev,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
254,closed,qix,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
257,closed,christierney,volunter,tombell,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
26,closed,dannytatom,volunter,technoweenie,volunter,0,0,null,null,null,NA,NA,NA,NA
264,closed,tombell,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
265,closed,tombell,volunter,null,volunter,38,0,null,null,null,"(30,180]",NA,NA,NA
270,closed,tombell,volunter,tombell,volunter,2,3,0,0,2,"(1,30]",NA,NA,"(1,30]"
271,closed,jimeh,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
272,closed,jimeh,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
273,closed,jimeh,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
274,closed,jimeh,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
276,closed,iangreenleaf,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
278,closed,jimeh,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
282,closed,elliotttf,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
283,closed,elliotttf,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
29,closed,tombell,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
294,closed,tombell,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
296,closed,tombell,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
297,closed,tombell,volunter,null,volunter,18,0,null,null,null,"(1,30]",NA,NA,NA
30,closed,technoweenie,volunter,technoweenie,volunter,0,0,null,null,null,NA,NA,NA,NA
301,closed,stevenh512,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
302,closed,travisjeffery,volunter,atmos,volunter,1,3,0,0,0,"(0,1]",NA,NA,NA
304,closed,travisjeffery,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
309,closed,elliotttf,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
31,closed,peterwooley,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
310,closed,ejfinneran,volunter,tombell,volunter,6,0,null,null,null,"(1,30]",NA,NA,NA
313,closed,tombell,volunter,tombell,volunter,7,0,null,null,null,"(1,30]",NA,NA,NA
317,closed,ferlores,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
32,closed,aitor,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
322,closed,ferlores,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
325,closed,p0123n,volunter,null,volunter,5,0,null,null,null,"(1,30]",NA,NA,NA
327,closed,futuraprime,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
328,closed,sopel,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
33,closed,siong1987,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
330,closed,ferlores,volunter,tombell,volunter,0,0,null,null,null,NA,NA,NA,NA
335,closed,Seldaek,volunter,technicalpickles,employee,21,0,null,null,null,"(1,30]",NA,NA,NA
336,closed,elmoeleven,volunter,atmos,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
338,closed,Iristyle,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
339,closed,Iristyle,volunter,null,volunter,140,0,null,null,null,"(30,180]",NA,NA,NA
34,closed,assaf,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
341,closed,marsam,volunter,technicalpickles,employee,15,0,null,null,null,"(1,30]",NA,NA,NA
344,closed,OleMchls,volunter,tombell,volunter,172,4,2,168,1,"(30,180]","(1,30]","(30,180]","(0,1]"
345,closed,OleMchls,volunter,null,volunter,7,0,null,null,null,"(1,30]",NA,NA,NA
349,closed,wingrunr21,volunter,null,volunter,178,0,null,null,null,"(30,180]",NA,NA,NA
355,closed,cjbottaro,volunter,tombell,volunter,92,0,null,null,null,"(30,180]",NA,NA,NA
359,closed,tubbo,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
36,closed,andyfowler,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
361,closed,voidlily,volunter,technicalpickles,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
364,closed,ecarter,volunter,null,volunter,66,0,null,null,null,"(30,180]",NA,NA,NA
37,closed,assaf,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
370,closed,danehammer,volunter,tombell,volunter,41,0,null,null,null,"(30,180]",NA,NA,NA
375,closed,kavu,volunter,null,volunter,26,0,null,null,null,"(1,30]",NA,NA,NA
376,closed,kavu,volunter,atmos,volunter,25,0,null,null,null,"(1,30]",NA,NA,NA
377,closed,dpilone,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
378,closed,yanisliu,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
38,closed,bencochran,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
380,closed,strugee,volunter,aspires,volunter,0,0,null,null,null,NA,NA,NA,NA
381,closed,numbcoder,volunter,atmos,volunter,11,0,null,null,null,"(1,30]",NA,NA,NA
383,closed,aroben,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
384,closed,tombell,volunter,null,volunter,0,3,0,0,0,NA,NA,NA,NA
385,closed,tombell,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
386,closed,tombell,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
387,closed,tombell,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
388,closed,tombell,volunter,atmos,volunter,0,0,null,null,null,NA,NA,NA,NA
