id, state, user, employee_open, user_closed, employee_merged, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
10359,closed,ypresto,volunter,joshaber,employee,2,0,null,null,null
10361,closed,mnquintana,volunter,joshaber,employee,3,0,null,null,null
10362,closed,mnquintana,volunter,mnquintana,volunter,22,0,null,null,null
10363,closed,svanharmelen,volunter,null,volunter,0,0,null,null,null
10364,closed,svanharmelen,volunter,null,volunter,0,0,null,null,null
10365,closed,svanharmelen,volunter,50Wliu,volunter,0,0,null,null,null
10367,closed,chfritz,volunter,null,volunter,1,2,2,0,1
1037,closed,probablycorey,employee,probablycorey,employee,2,3,0,0,2
10375,closed,joshaber,employee,nathansobo,employee,0,0,null,null,null
10377,closed,joshaber,employee,joshaber,employee,1,1,0,0,1
10379,closed,maxbrunsfeld,employee,maxbrunsfeld,employee,0,0,null,null,null
1038,closed,probablycorey,employee,probablycorey,employee,2,6,0,2,0
10384,open,chfritz,volunter,null,volunter,null,11,34,1,null
1039,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
10390,closed,EarthSchlange,volunter,null,volunter,14,0,null,null,null
10395,closed,maxbrunsfeld,employee,maxbrunsfeld,employee,0,0,null,null,null
1040,closed,kevinsawicki,employee,kevinsawicki,employee,1,0,null,null,null
10400,open,paradoxxxzero,volunter,null,volunter,null,0,null,null,null
10409,closed,kuychaco,employee,kuychaco,employee,1,1,0,0,0
1041,closed,probablycorey,employee,probablycorey,employee,0,0,null,null,null
10415,closed,50Wliu,volunter,joshaber,employee,0,1,0,0,0
10424,closed,viatsko,volunter,null,volunter,0,0,null,null,null
10441,closed,casesandberg,volunter,50Wliu,volunter,4,2,0,0,4
10445,closed,joshaber,employee,joshaber,employee,3,0,null,null,null
10451,closed,afandria,volunter,null,volunter,104,0,null,null,null
10452,closed,pra85,volunter,mnquintana,volunter,0,0,null,null,null
10455,open,kandros,volunter,null,volunter,null,1,0,396,null
10468,closed,joshaber,employee,joshaber,employee,1,0,null,null,null
10484,closed,bolinfest,volunter,null,volunter,0,0,null,null,null
10486,closed,bolinfest,volunter,maxbrunsfeld,employee,6,3,6,0,0
10507,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
10511,closed,joefitzgerald,volunter,nathansobo,employee,44,0,null,null,null
1052,closed,gjtorikian,employee,gjtorikian,employee,1,2,0,0,0
10523,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
10526,closed,jrkoenig,volunter,null,volunter,41,0,null,null,null
1053,closed,benogle,volunter,benogle,volunter,0,3,0,0,0
10530,open,Aakash1312,volunter,null,volunter,null,0,null,null,null
1054,closed,zcbenz,employee,zcbenz,employee,0,7,0,0,0
10549,closed,joshaber,employee,joshaber,employee,1,0,null,null,null
1055,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
10552,closed,dirk-thomas,volunter,lee-dohm,employee,11,0,null,null,null
1057,closed,nathansobo,employee,nathansobo,employee,1,0,null,null,null
10570,closed,wvanlint,volunter,null,volunter,82,1,0,0,82
1058,closed,mcolyer,employee,null,volunter,0,0,null,null,null
10581,closed,maxbrunsfeld,employee,maxbrunsfeld,employee,0,0,null,null,null
10595,closed,mnquintana,volunter,mnquintana,volunter,0,0,null,null,null
10605,closed,kuychaco,employee,kuychaco,employee,20,6,16,0,3
1061,closed,mcolyer,employee,mcolyer,employee,0,0,null,null,null
10610,closed,as-cii,employee,null,volunter,14,0,null,null,null
1062,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
10628,closed,jrkoenig,volunter,null,volunter,31,0,null,null,null
10640,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
10645,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
10646,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
10652,closed,lee-dohm,employee,null,volunter,19,0,null,null,null
10658,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
1066,closed,probablycorey,employee,probablycorey,employee,0,0,null,null,null
10660,closed,maxbrunsfeld,employee,maxbrunsfeld,employee,0,3,1,0,1
10661,open,kuychaco,employee,null,volunter,null,0,null,null,null
10663,open,lee-dohm,employee,null,volunter,null,0,null,null,null
10666,closed,kevinsawicki,employee,kevinsawicki,employee,1,0,null,null,null
10673,closed,50Wliu,volunter,joshaber,employee,5,0,null,null,null
10675,closed,thedaniel,volunter,benogle,volunter,26,9,0,25,0
10676,closed,thedaniel,volunter,null,volunter,238,0,null,null,null
10679,closed,n-riesco,volunter,lee-dohm,employee,0,0,null,null,null
10680,closed,Aakash1312,volunter,null,volunter,104,0,null,null,null
1069,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
10691,closed,50Wliu,volunter,50Wliu,volunter,0,0,null,null,null
10692,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
10694,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
10695,closed,thedaniel,volunter,thedaniel,volunter,0,0,null,null,null
107,closed,probablycorey,employee,nathansobo,employee,4,0,null,null,null
10708,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
10712,closed,kevinsawicki,employee,kevinsawicki,employee,2,0,null,null,null
10725,closed,50Wliu,volunter,50Wliu,volunter,0,0,null,null,null
10737,closed,natalieogle,volunter,benogle,volunter,19,11,0,14,4
1074,closed,mcolyer,employee,mcolyer,employee,3,11,2,0,0
10743,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
10747,closed,damieng,volunter,iolsen,employee,0,0,null,null,null
10748,closed,lee-dohm,employee,damieng,volunter,232,0,null,null,null
10758,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
10764,closed,maxbrunsfeld,employee,maxbrunsfeld,employee,0,0,null,null,null
10768,closed,maxbrunsfeld,employee,maxbrunsfeld,employee,0,0,null,null,null
1077,closed,thedaniel,volunter,thedaniel,volunter,2,0,null,null,null
10778,closed,bbenoist,volunter,50Wliu,volunter,0,0,null,null,null
1078,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
10782,closed,simurai,employee,simurai,employee,97,0,null,null,null
10789,closed,as-cii,employee,as-cii,employee,0,0,null,null,null
10792,closed,joshaber,employee,joshaber,employee,0,4,0,0,0
10795,closed,lee-dohm,employee,lee-dohm,employee,5,0,null,null,null
10797,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
108,closed,cobyism,volunter,kevinsawicki,employee,0,0,null,null,null
10803,closed,lee-dohm,employee,lee-dohm,employee,0,0,null,null,null
10817,closed,arnav-gudibande,volunter,null,volunter,0,0,null,null,null
10818,closed,damieng,volunter,damieng,volunter,1,0,null,null,null
10823,closed,philharpoon,volunter,null,volunter,0,0,null,null,null
10827,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
10828,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
10835,closed,as-cii,employee,as-cii,employee,0,0,null,null,null
10838,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
10841,closed,ArnaudRinquin,volunter,maxbrunsfeld,employee,6,1,0,2,4
10843,closed,joshaber,employee,joshaber,employee,1,0,null,null,null
10846,closed,kuychaco,employee,kuychaco,employee,0,0,null,null,null
10849,closed,maxbrunsfeld,employee,maxbrunsfeld,employee,0,0,null,null,null
10851,closed,wvanlint,volunter,nathansobo,employee,12,3,0,12,0
10856,closed,dirk-thomas,volunter,null,volunter,322,0,null,null,null
10858,closed,damieng,volunter,damieng,volunter,0,0,null,null,null
10861,closed,as-cii,employee,as-cii,employee,0,0,null,null,null
10862,closed,PaulAik,volunter,damieng,volunter,35,2,0,34,0
10863,closed,as-cii,employee,maxbrunsfeld,employee,0,0,null,null,null
1087,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
10870,closed,lee-dohm,employee,lee-dohm,employee,0,20,0,0,0
10872,closed,kuychaco,employee,kuychaco,employee,0,0,null,null,null
10873,closed,maxbrunsfeld,employee,maxbrunsfeld,employee,0,0,null,null,null
10874,closed,damieng,volunter,damieng,volunter,0,3,0,0,1
10878,closed,kuychaco,employee,kuychaco,employee,0,0,null,null,null
1088,closed,benogle,volunter,benogle,volunter,0,0,null,null,null
10881,closed,wiggzz,volunter,null,volunter,382,0,null,null,null
10885,closed,as-cii,employee,as-cii,employee,0,0,null,null,null
10886,closed,daxlab,volunter,50Wliu,volunter,0,0,null,null,null
10888,closed,maxbrunsfeld,employee,maxbrunsfeld,employee,0,5,0,0,0
1089,closed,zcbenz,employee,zcbenz,employee,0,0,null,null,null
10891,closed,maxbrunsfeld,employee,null,volunter,418,1,0,4,413
10895,closed,maxbrunsfeld,employee,maxbrunsfeld,employee,0,1,0,0,0
10898,closed,50Wliu,volunter,lee-dohm,employee,0,0,null,null,null
109,closed,mutle,employee,null,volunter,20,0,null,null,null
10901,closed,thedaniel,volunter,thedaniel,volunter,0,0,null,null,null
1091,closed,kevinsawicki,employee,kevinsawicki,employee,1,0,null,null,null
10921,closed,benogle,volunter,benogle,volunter,1,0,null,null,null
10925,closed,as-cii,employee,as-cii,employee,0,0,null,null,null
10926,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
10927,closed,maxbrunsfeld,employee,maxbrunsfeld,employee,0,0,null,null,null
10930,closed,chuckhendo,volunter,joshaber,employee,20,0,null,null,null
10933,closed,maxbrunsfeld,employee,maxbrunsfeld,employee,0,2,0,0,0
1095,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
10950,closed,joefitzgerald,volunter,null,volunter,9,0,null,null,null
10951,closed,tomByrer,volunter,null,volunter,0,0,null,null,null
10955,closed,joshaber,employee,joshaber,employee,9,8,0,0,7
10959,closed,kuychaco,employee,BinaryMuse,employee,1,0,null,null,null
10961,open,mehcode,volunter,null,volunter,null,0,null,null,null
10967,closed,b6pzeusbc54tvhw5jgpyw8pwz2x6gs,volunter,maxbrunsfeld,employee,0,0,null,null,null
10972,closed,maxbrunsfeld,employee,maxbrunsfeld,employee,4,0,null,null,null
10975,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
10983,closed,drewmnoel,volunter,null,volunter,63,0,null,null,null
10984,closed,iolsen,employee,iolsen,employee,0,0,null,null,null
1099,closed,mcolyer,employee,mcolyer,employee,4,0,null,null,null
10997,closed,oclbdk,volunter,null,volunter,5,0,null,null,null
10999,closed,50Wliu,volunter,as-cii,employee,98,0,null,null,null
110,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
11001,closed,BinaryMuse,employee,BinaryMuse,employee,0,0,null,null,null
11006,closed,BinaryMuse,employee,BinaryMuse,employee,0,0,null,null,null
11008,closed,jonjitsu,volunter,lee-dohm,employee,0,0,null,null,null
11009,closed,kuychaco,employee,kuychaco,employee,0,1,0,14,13
1101,closed,nathansobo,employee,null,volunter,32,2,0,20,11
11010,closed,nathansobo,employee,nathansobo,employee,0,0,null,null,null
11011,closed,nathansobo,employee,nathansobo,employee,0,0,null,null,null
1102,closed,benogle,volunter,benogle,volunter,0,0,null,null,null
11022,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11023,closed,nathansobo,employee,null,volunter,0,0,null,null,null
11024,closed,zakrid,volunter,null,volunter,1,0,null,null,null
11026,closed,zakrid,volunter,null,volunter,1,0,null,null,null
11032,closed,jrkoenig,volunter,null,volunter,0,0,null,null,null
11036,closed,nathansobo,employee,nathansobo,employee,1,0,null,null,null
11039,closed,simurai,employee,null,volunter,117,0,null,null,null
11041,closed,lee-dohm,employee,null,volunter,0,0,null,null,null
11042,closed,kuychaco,employee,BinaryMuse,employee,8,0,null,null,null
11051,closed,kuychaco,employee,kuychaco,employee,0,0,null,null,null
11053,closed,damieng,volunter,damieng,volunter,0,0,null,null,null
11054,closed,lee-dohm,employee,lee-dohm,employee,7,30,6,1,0
11057,closed,BinaryMuse,employee,BinaryMuse,employee,3,4,0,0,2
1106,closed,zcbenz,employee,zcbenz,employee,0,2,0,0,0
11060,closed,as-cii,employee,as-cii,employee,2,3,0,0,2
11063,closed,nathansobo,employee,nathansobo,employee,0,0,null,null,null
11065,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11068,closed,RodrigoEspinosa,volunter,null,volunter,208,0,null,null,null
1107,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
11070,closed,dirk-thomas,volunter,null,volunter,208,0,null,null,null
11072,open,mehcode,volunter,null,volunter,null,0,null,null,null
11077,closed,RodrigoEspinosa,volunter,lee-dohm,employee,3,0,null,null,null
11078,closed,wvanlint,volunter,nathansobo,employee,5,1,0,2,2
1108,closed,mcolyer,employee,null,volunter,2,0,null,null,null
11083,closed,a780201,volunter,null,volunter,0,0,null,null,null
11084,closed,a780201,volunter,null,volunter,0,0,null,null,null
11085,closed,colelawrence,volunter,null,volunter,23,0,null,null,null
11089,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11096,closed,alex-teren,volunter,null,volunter,0,0,null,null,null
11097,closed,andlrc,volunter,null,volunter,0,0,null,null,null
11099,closed,rbottema,volunter,lee-dohm,employee,0,0,null,null,null
111,closed,jonrohan,employee,jonrohan,employee,1,0,null,null,null
11101,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11103,closed,damieng,volunter,damieng,volunter,0,0,null,null,null
1111,closed,kevinsawicki,employee,kevinsawicki,employee,3,1,0,3,0
11111,closed,mehcode,volunter,as-cii,employee,0,0,null,null,null
11115,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11122,open,mehcode,volunter,null,volunter,null,1,0,0,null
11127,closed,simurai,employee,simurai,employee,0,0,null,null,null
11139,open,lee-dohm,employee,null,volunter,null,0,null,null,null
11144,closed,drewmnoel,volunter,null,volunter,0,0,null,null,null
1115,closed,mcolyer,employee,mcolyer,employee,5,2,1,0,3
11153,closed,lee-dohm,employee,lee-dohm,employee,0,0,null,null,null
1116,closed,mcolyer,employee,mcolyer,employee,4,0,null,null,null
11161,closed,leobasilio,volunter,null,volunter,149,0,null,null,null
11162,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11166,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
1117,closed,mcolyer,employee,mcolyer,employee,5,3,0,4,0
1118,closed,probablycorey,employee,probablycorey,employee,0,0,null,null,null
11184,open,mkhl,volunter,null,volunter,null,2,0,39,null
11187,closed,joshaber,employee,null,volunter,13,0,null,null,null
11188,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
1119,closed,probablycorey,employee,probablycorey,employee,1,10,0,0,0
11194,closed,fruchtose,volunter,50Wliu,volunter,0,0,null,null,null
112,closed,jonrohan,employee,jonrohan,employee,1,0,null,null,null
1120,closed,mcolyer,employee,null,volunter,6,3,0,0,5
11201,closed,bolinfest,volunter,joshaber,employee,0,0,null,null,null
11216,closed,ypresto,volunter,maxbrunsfeld,employee,127,0,null,null,null
11240,closed,as-cii,employee,as-cii,employee,1,0,null,null,null
11246,closed,damieng,volunter,damieng,volunter,12,0,null,null,null
11251,closed,as-cii,employee,as-cii,employee,5,3,0,0,5
11262,closed,iivvoo,volunter,null,volunter,376,0,null,null,null
11265,closed,ardhipoetra,volunter,thomasjo,volunter,0,0,null,null,null
11267,open,brentshermana,volunter,null,volunter,null,2,38,3,null
11271,closed,mhw,volunter,thomasjo,volunter,0,0,null,null,null
11274,closed,simurai,employee,simurai,employee,55,0,null,null,null
11277,closed,joshaber,employee,joshaber,employee,3,0,null,null,null
11280,closed,joshaber,employee,joshaber,employee,2,0,null,null,null
11284,closed,jonmast,volunter,mnquintana,volunter,133,0,null,null,null
11286,closed,as-cii,employee,as-cii,employee,0,0,null,null,null
11295,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11296,closed,nathansobo,employee,nathansobo,employee,0,0,null,null,null
11297,closed,nathansobo,employee,null,volunter,134,0,null,null,null
113,closed,jonrohan,employee,jonrohan,employee,1,2,0,1,0
1130,closed,mcolyer,employee,mcolyer,employee,1,4,0,1,0
11306,closed,nathansobo,employee,nathansobo,employee,0,0,null,null,null
1131,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
11310,closed,coliff,volunter,null,volunter,0,0,null,null,null
11311,closed,coliff,volunter,50Wliu,volunter,0,2,0,0,0
11312,closed,coliff,volunter,thedaniel,volunter,0,0,null,null,null
11314,closed,as-cii,employee,as-cii,employee,1,0,null,null,null
11315,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11316,closed,lee-dohm,employee,lee-dohm,employee,1,0,null,null,null
1132,closed,probablycorey,employee,probablycorey,employee,0,3,0,0,0
11320,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11323,closed,clickthisnick,volunter,damieng,volunter,34,0,null,null,null
11324,closed,as-cii,employee,as-cii,employee,0,0,null,null,null
11325,closed,as-cii,employee,as-cii,employee,0,3,0,0,0
11326,closed,as-cii,employee,null,volunter,1,0,null,null,null
11329,closed,thomasjo,volunter,damieng,volunter,0,0,null,null,null
11337,closed,joefitzgerald,volunter,null,volunter,152,0,null,null,null
11339,closed,coliff,volunter,50Wliu,volunter,0,0,null,null,null
1134,closed,nathansobo,employee,nathansobo,employee,0,0,null,null,null
11341,closed,as-cii,employee,as-cii,employee,0,0,null,null,null
11345,closed,as-cii,employee,as-cii,employee,0,0,null,null,null
11348,closed,50Wliu,volunter,as-cii,employee,28,0,null,null,null
1135,closed,mcolyer,employee,benogle,volunter,0,0,null,null,null
11351,closed,Fank,volunter,50Wliu,volunter,0,0,null,null,null
11352,closed,BinaryMuse,employee,BinaryMuse,employee,0,1,0,0,0
11353,open,colelawrence,volunter,null,volunter,null,0,null,null,null
11354,closed,chriscasola,volunter,null,volunter,320,0,null,null,null
11367,open,adamfranco,volunter,null,volunter,null,0,null,null,null
11369,closed,hellendag,volunter,nathansobo,employee,0,1,0,113,113
1137,closed,paulcbetts,volunter,paulcbetts,volunter,0,2,0,0,0
11370,open,hellendag,volunter,null,volunter,null,0,null,null,null
1138,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
11388,closed,ypresto,volunter,nathansobo,employee,121,0,null,null,null
11397,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11398,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11399,closed,BinaryMuse,employee,BinaryMuse,employee,558,15,28,529,0
114,closed,jonrohan,employee,jonrohan,employee,1,0,null,null,null
1140,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
11401,closed,SEAPUNK,volunter,null,volunter,3,0,null,null,null
11403,closed,50Wliu,volunter,lee-dohm,employee,0,0,null,null,null
1141,closed,benogle,volunter,benogle,volunter,0,2,0,0,0
11410,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11412,closed,damieng,volunter,nathansobo,employee,2,0,null,null,null
11413,closed,IanLee1521,volunter,damieng,volunter,61,0,null,null,null
11414,closed,nathansobo,employee,as-cii,employee,25,0,null,null,null
11418,closed,colelawrence,volunter,50Wliu,volunter,0,0,null,null,null
11419,closed,colelawrence,volunter,50Wliu,volunter,0,0,null,null,null
1142,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
11420,closed,wvanlint,volunter,nathansobo,employee,9,0,null,null,null
11426,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11427,closed,nathansobo,employee,nathansobo,employee,0,0,null,null,null
11436,closed,joefitzgerald,volunter,lee-dohm,employee,0,0,null,null,null
11437,closed,damieng,volunter,damieng,volunter,0,1,0,0,0
11438,closed,kuychaco,employee,kuychaco,employee,0,0,null,null,null
1145,closed,kevinsawicki,employee,kevinsawicki,employee,43,0,null,null,null
11459,closed,as-cii,employee,as-cii,employee,1,0,null,null,null
1146,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
11463,closed,alazaro,volunter,lee-dohm,employee,4,0,null,null,null
1147,closed,mcolyer,employee,mcolyer,employee,0,0,null,null,null
11474,closed,50Wliu,volunter,as-cii,employee,38,0,null,null,null
11475,closed,BinaryMuse,employee,BinaryMuse,employee,0,0,null,null,null
11478,closed,kuychaco,employee,lee-dohm,employee,17,2,0,0,17
1148,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
11488,closed,damieng,volunter,damieng,volunter,4,5,1,2,0
11489,closed,lee-dohm,employee,lee-dohm,employee,0,0,null,null,null
1149,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
11494,closed,BinaryMuse,employee,BinaryMuse,employee,2,1,0,0,2
11498,closed,BinaryMuse,employee,BinaryMuse,employee,2,0,null,null,null
115,closed,jonrohan,employee,jonrohan,employee,0,0,null,null,null
11506,closed,wvanlint,volunter,as-cii,employee,14,0,null,null,null
1151,closed,kevinsawicki,employee,kevinsawicki,employee,0,0,null,null,null
11511,closed,rldaggie,volunter,50Wliu,volunter,0,0,null,null,null
11534,closed,50Wliu,volunter,50Wliu,volunter,0,0,null,null,null
11537,closed,BinaryMuse,employee,null,volunter,2,0,null,null,null
11539,closed,rahatarmanahmed,volunter,null,volunter,6,0,null,null,null
11541,closed,BrainCrumbz,volunter,damieng,volunter,194,4,192,1,0
11544,closed,damieng,volunter,damieng,volunter,0,0,null,null,null
11547,closed,kuychaco,employee,kuychaco,employee,0,0,null,null,null
1155,closed,kevinsawicki,employee,kevinsawicki,employee,5,0,null,null,null
11550,closed,BrainCrumbz,volunter,null,volunter,161,0,null,null,null
11552,closed,ggreer,volunter,lee-dohm,employee,28,0,null,null,null
1156,closed,paulcbetts,volunter,null,volunter,16,0,null,null,null
11562,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11564,closed,lee-dohm,employee,lee-dohm,employee,1,0,null,null,null
11576,closed,rldaggie,volunter,50Wliu,volunter,0,0,null,null,null
11580,closed,damieng,volunter,damieng,volunter,4,0,null,null,null
11581,closed,50Wliu,volunter,null,volunter,638,0,null,null,null
116,closed,kevinsawicki,employee,kevinsawicki,employee,1,0,null,null,null
11602,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11603,closed,joshaber,employee,joshaber,employee,0,5,0,0,0
11604,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11606,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
1161,closed,benogle,volunter,benogle,volunter,0,0,null,null,null
11613,closed,joshaber,employee,null,volunter,0,0,null,null,null
11614,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11615,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11616,closed,joshaber,employee,joshaber,employee,1,3,1,0,0
11617,closed,rahatarmanahmed,volunter,as-cii,employee,2,7,0,1,0
11618,closed,dav-ell,volunter,lee-dohm,employee,2,1,0,2,0
11627,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11628,closed,joshaber,employee,joshaber,employee,0,0,null,null,null
11629,closed,joshaber,employee,null,volunter,0,0,null,null,null
11631,closed,50Wliu,volunter,null,volunter,0,0,null,null,null
